1600, 00-13-a2-00-40-a1-f1-43,0,64,0,43,16,24,27,19,24,27,0,19,0,19,16,8,24,8,0,0,0,19,0,0,8,8,0,8,0,8,0,0,8,0,14
1600, 00-13-a2-00-40-98-98-4f,1,64,57,39,0,30,0,24,27,16,0,0,0,19,0,24,19,16,0,8,8,8,8,8,0,0,0,0,8,24,8,8,8,8,15
1600, 00-13-a2-00-40-a1-ee-d3,2,64,87,75,41,30,16,24,16,33,0,19,0,16,19,19,19,0,0,0,0,8,8,8,0,19,8,19,0,19,0,8,0,0,16
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,43,0,33,0,35,0,25,0,16,0,16,0,19,0,16,0,8,0,8,0,8,0,0,0,0,0,0,0,8,0,0,17
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,16,35,0,19,19,27,0,19,0,24,0,8,19,19,0,0,0,8,0,8,0,8,0,8,0,8,0,8,8,8,18
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,32,24,30,0,30,24,19,0,8,16,19,0,16,16,16,0,0,8,0,8,0,8,8,0,0,0,8,8,0,0,0,19
1600, 00-13-a2-00-40-a1-f1-43,2,64,93,81,8,35,16,24,30,27,24,16,8,19,19,24,8,19,0,8,8,0,0,0,0,8,8,19,0,8,8,8,8,8,20
1600, 00-13-a2-00-40-98-98-4f,0,64,32,41,27,32,0,25,0,27,0,19,0,19,0,19,0,19,0,0,0,8,0,0,0,8,0,8,0,8,0,8,0,8,21
1600, 00-13-a2-00-40-a1-ee-d3,1,64,32,49,8,16,24,16,27,19,8,19,0,0,19,19,19,24,0,0,0,0,8,0,0,24,0,0,0,0,8,0,19,8,22
1600, 00-13-a2-00-40-a1-f1-43,0,64,32,16,24,35,0,0,24,16,0,0,24,0,0,0,24,19,0,0,0,19,0,0,0,0,0,0,8,0,0,0,8,8,23
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,0,33,0,24,0,27,0,0,0,16,0,0,0,16,0,0,0,8,8,19,0,0,0,0,0,0,8,0,0,8,24
1600, 00-13-a2-00-40-a1-ee-d3,2,64,84,69,44,8,8,30,16,35,0,0,19,19,0,24,0,16,0,0,0,19,8,0,8,0,0,0,8,19,8,8,8,8,25
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,35,35,35,16,27,25,25,0,0,8,8,19,19,16,16,0,8,8,8,8,8,0,0,0,0,0,0,8,8,0,0,26
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,24,30,0,24,24,27,0,0,16,24,0,19,16,24,0,0,0,0,0,16,0,8,0,8,8,8,8,8,8,8,27
1600, 00-13-a2-00-40-a1-ee-d3,0,64,32,32,24,16,24,27,25,24,0,0,16,0,16,19,16,19,0,0,8,8,8,8,0,19,0,0,0,0,0,8,0,0,28
1600, 00-13-a2-00-40-a1-f1-43,2,64,92,79,0,25,0,30,8,24,0,16,0,0,0,19,0,19,0,8,0,8,0,19,8,8,0,8,0,8,0,8,0,0,29
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,16,16,0,24,27,24,0,19,0,19,0,19,19,19,0,0,0,8,0,8,8,19,0,8,0,8,0,0,8,8,30
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,49,19,32,19,27,19,24,8,16,19,16,19,0,19,19,0,0,8,0,8,19,8,16,0,8,0,8,8,0,0,8,31
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,35,24,16,0,30,19,27,0,0,0,0,0,19,0,19,0,8,19,0,0,0,8,8,0,0,0,0,0,8,0,8,32
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,30,33,0,30,25,25,0,8,19,16,0,8,16,19,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,8,33
1600, 00-13-a2-00-40-a1-ee-d3,2,64,90,77,35,24,0,24,27,27,0,0,27,19,0,0,19,24,0,0,0,0,0,19,8,8,0,0,8,8,0,0,8,8,34
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,24,35,16,24,8,27,16,0,27,0,0,19,0,19,16,0,8,8,0,8,19,8,0,0,8,0,0,8,8,8,0,35
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,35,16,19,27,27,0,0,0,24,19,8,19,19,0,0,0,8,8,8,8,8,0,8,0,8,8,8,8,8,36
1600, 00-13-a2-00-40-a1-ee-d3,0,64,32,24,41,16,24,19,30,16,8,16,19,0,16,16,19,19,0,8,0,0,8,8,8,0,0,8,0,0,0,0,8,8,37
1600, 00-13-a2-00-40-a1-f1-43,2,64,92,79,0,27,16,24,0,19,0,0,0,0,19,19,0,19,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,38
1600, 00-13-a2-00-40-98-98-4f,0,64,32,37,30,38,0,27,30,33,0,0,19,19,0,19,19,19,0,0,0,8,0,8,0,19,0,0,8,8,0,8,8,8,39
1600, 00-13-a2-00-40-a1-ee-d3,1,64,32,46,16,35,0,8,27,24,0,25,0,19,0,0,19,19,0,0,0,19,0,0,8,19,0,8,0,0,0,8,8,8,40
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,41
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,24,33,0,27,24,16,0,8,19,16,0,0,19,19,0,0,8,8,0,19,8,0,0,8,8,0,0,8,8,8,42
1600, 00-13-a2-00-40-a1-ee-d3,2,64,94,81,43,25,24,16,24,30,0,30,8,19,19,24,19,16,0,0,8,19,8,8,19,0,0,8,0,8,8,8,8,0,43
1600, 00-13-a2-00-40-a1-f1-43,1,64,32,25,0,0,0,0,0,0,0,8,0,8,0,8,0,8,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,44
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,16,19,16,19,27,25,0,30,8,19,19,19,19,19,0,8,0,0,0,19,8,0,0,8,0,0,8,8,8,0,45
1600, 00-13-a2-00-40-a1-ee-d3,0,64,32,46,0,38,0,24,16,30,0,19,19,0,0,24,19,19,8,8,0,0,0,8,0,24,0,0,8,0,0,0,8,8,46
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,78,8,35,0,35,25,24,0,0,19,19,0,19,16,19,0,0,8,0,8,0,8,8,0,0,8,0,8,8,8,0,47
1600, 00-13-a2-00-40-98-98-4f,0,64,41,46,0,33,0,27,19,25,0,0,0,16,0,19,8,16,0,8,0,8,0,8,16,0,0,0,0,0,0,8,0,0,48
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,51,35,16,16,37,16,35,8,0,24,19,16,19,0,19,0,8,8,8,0,19,8,0,0,0,8,8,8,0,8,8,49
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,16,24,33,0,0,27,19,0,0,16,19,0,0,19,19,0,0,8,8,0,0,8,0,0,0,0,0,0,0,8,8,50
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,0,35,0,24,0,24,0,19,0,24,0,8,0,19,0,16,0,8,0,8,0,8,0,8,0,8,0,8,0,8,51
1600, 00-13-a2-00-40-a1-ee-d3,2,64,91,79,16,33,0,30,19,19,24,8,0,0,0,19,19,16,0,0,0,8,8,19,0,0,8,8,0,8,8,8,8,8,52
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,43,16,33,0,24,27,25,0,0,19,16,0,16,19,16,0,8,0,8,0,8,8,0,0,0,8,0,0,0,8,0,53
1600, 00-13-a2-00-40-98-98-4f,2,64,94,81,0,25,0,25,24,19,0,0,0,8,0,16,19,19,0,0,0,0,0,0,24,0,0,0,0,0,0,0,8,8,54
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,0,35,35,0,27,16,27,0,0,0,30,0,16,16,19,0,0,0,19,0,8,0,8,8,0,0,19,0,0,8,8,55
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,78,30,30,16,19,16,27,8,0,8,8,19,19,19,19,0,0,0,19,8,19,8,8,0,0,0,19,8,8,8,0,56
1600, 00-13-a2-00-40-98-98-4f,0,64,25,41,0,35,0,30,0,27,0,19,0,19,0,19,0,19,0,0,8,19,0,0,8,8,0,8,8,8,0,0,8,8,57
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,35,16,16,16,27,16,27,0,0,0,0,19,19,19,19,0,8,0,0,0,8,0,19,0,0,0,0,8,8,8,8,58
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,37,16,16,0,0,19,19,0,0,0,0,0,0,0,19,0,19,19,0,0,0,24,8,0,0,8,0,0,0,8,8,59
1600, 00-13-a2-00-40-98-98-4f,1,64,57,35,16,30,24,24,24,25,0,19,0,30,19,16,24,25,0,0,8,0,0,8,19,0,8,8,0,8,0,0,0,8,60
1600, 00-13-a2-00-40-a1-ee-d3,2,64,90,78,24,35,16,24,24,25,0,16,16,19,19,19,19,19,0,0,8,8,0,16,8,0,0,8,0,0,8,8,8,8,61
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,16,24,0,0,0,27,0,0,0,16,0,0,0,19,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,8,0,62
1600, 00-13-a2-00-40-98-98-4f,2,64,94,81,16,27,0,27,27,25,0,0,0,19,0,16,19,24,0,0,0,8,0,0,8,0,0,8,0,8,0,8,8,8,63
1600, 00-13-a2-00-40-a1-ee-d3,0,64,53,41,24,33,24,27,27,25,0,0,16,19,16,19,0,16,0,0,8,0,8,8,0,0,8,0,0,0,0,8,0,16,64
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,77,0,37,0,27,19,33,0,16,0,30,0,25,19,25,0,0,0,0,0,8,0,0,0,8,0,8,0,8,8,0,65
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,19,30,0,19,19,30,0,0,19,8,0,19,19,19,0,8,8,0,0,0,8,0,0,0,8,8,0,8,8,8,66
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,40,0,16,0,0,24,27,16,25,0,16,0,0,19,19,0,0,8,0,0,0,8,8,0,8,0,8,0,0,0,8,67
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,35,35,16,24,27,27,25,0,16,0,0,19,19,19,19,0,8,8,0,8,8,8,0,0,0,0,0,8,8,8,8,68
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,35,30,0,35,16,24,8,19,24,19,0,27,19,19,0,8,0,0,8,8,0,19,0,8,8,8,8,8,8,8,69
1600, 00-13-a2-00-40-a1-ee-d3,2,64,83,70,33,35,0,16,24,30,19,19,19,19,0,0,19,19,0,8,0,0,0,8,0,0,0,19,0,0,0,0,8,8,70
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,16,24,16,0,0,24,16,0,0,19,16,0,0,19,16,0,19,8,0,0,8,8,0,0,8,8,0,0,8,8,0,71
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,32,30,19,24,19,30,0,0,19,16,0,19,27,24,0,8,8,16,8,8,19,0,0,0,8,0,0,0,24,8,72
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,47,0,40,0,24,33,8,16,0,30,0,0,19,0,19,0,0,0,0,8,0,19,0,0,0,8,0,8,8,0,8,73
1600, 00-13-a2-00-40-a1-f1-43,2,64,93,81,32,30,16,27,24,24,19,19,30,19,19,0,16,8,0,0,8,0,8,0,19,8,8,8,8,8,8,8,8,8,74
1600, 00-13-a2-00-40-98-98-4f,0,64,16,37,0,30,24,27,0,30,8,19,0,30,19,19,0,19,0,0,8,0,19,0,8,0,0,8,0,8,8,8,8,8,75
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,35,30,33,0,25,25,24,16,0,19,16,16,16,0,19,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,76
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,24,0,30,0,24,0,24,0,24,0,30,0,24,0,24,0,0,0,0,0,0,0,0,0,8,0,8,0,8,0,8,77
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,0,35,0,16,0,19,0,8,0,16,0,0,0,19,0,0,0,19,0,0,0,0,0,8,0,0,0,8,0,8,78
1600, 00-13-a2-00-40-a1-ee-d3,2,64,90,79,16,16,16,24,27,30,0,8,8,0,0,0,19,24,0,0,0,0,0,0,8,19,0,0,0,0,0,0,8,8,79
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,30,30,30,0,30,30,25,0,16,16,16,0,16,19,16,0,0,0,0,8,0,0,0,0,8,8,0,8,0,8,0,80
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,30,25,16,30,24,19,19,8,0,0,19,24,19,19,0,0,8,8,8,0,8,0,0,19,0,8,8,8,8,0,81
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,32,24,16,24,0,25,27,0,0,19,0,16,0,25,19,0,0,0,0,8,8,0,8,8,0,0,0,0,8,0,8,82
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,79,16,32,8,24,19,27,0,16,8,8,8,19,19,19,0,0,8,8,0,24,19,8,0,8,0,8,0,19,8,8,83
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,35,16,19,25,16,24,0,0,16,0,16,19,16,19,0,8,0,8,8,0,0,19,0,0,8,0,8,8,8,8,84
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,44,39,16,19,16,30,30,19,16,19,19,19,19,16,19,0,8,0,0,8,8,0,0,8,8,8,8,8,0,8,8,85
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,24,27,16,0,24,27,16,0,0,0,0,0,19,19,16,0,8,0,0,0,19,8,0,0,0,0,0,0,8,8,8,86
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,16,30,0,24,16,30,8,0,19,16,0,0,19,24,0,0,8,0,8,19,8,8,0,0,8,0,8,0,8,8,87
1600, 00-13-a2-00-40-a1-ee-d3,2,64,91,80,16,30,16,24,27,30,8,8,0,19,19,8,19,19,0,0,0,19,8,16,8,0,0,0,0,0,8,0,8,0,88
1600, 00-13-a2-00-40-a1-f1-43,1,64,32,32,35,16,16,16,25,16,0,19,16,19,0,19,16,19,0,8,8,8,0,8,0,8,0,8,8,8,0,8,0,8,89
1600, 00-13-a2-00-40-98-98-4f,2,64,94,81,0,32,0,30,24,19,0,19,19,16,0,16,19,19,0,0,0,8,0,0,8,19,0,8,0,8,0,0,8,19,90
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,35,30,16,0,30,27,27,0,19,19,0,0,19,19,19,0,8,0,0,0,0,8,8,0,16,8,0,0,8,8,8,91
1600, 00-13-a2-00-40-a1-f1-43,2,64,92,79,30,16,19,27,27,24,0,24,19,0,19,19,19,19,0,8,0,0,8,0,8,0,0,0,8,0,8,8,8,0,92
1600, 00-13-a2-00-40-98-98-4f,0,64,32,35,30,16,0,19,24,27,0,0,19,0,0,19,24,19,0,8,0,0,0,0,19,8,0,0,8,0,0,19,19,8,93
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,39,24,0,16,24,24,19,0,8,0,0,19,8,19,24,0,0,8,0,0,8,8,0,0,0,0,0,8,8,8,8,94
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,35,0,35,0,16,0,27,0,0,0,0,0,19,0,19,0,8,0,8,0,0,0,8,0,0,0,0,0,8,0,8,95
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,30,24,24,33,27,27,0,8,19,24,19,19,19,19,0,0,16,8,0,0,0,8,8,0,8,8,0,8,8,8,96
1600, 00-13-a2-00-40-a1-ee-d3,2,64,83,69,50,37,0,33,19,33,0,8,24,16,0,19,8,24,0,0,8,0,0,0,8,19,0,0,8,0,0,8,0,8,97
1600, 00-13-a2-00-40-a1-f1-43,1,64,25,25,0,0,0,0,0,0,0,8,8,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,32,24,0,24,27,27,0,0,19,8,0,19,8,19,0,0,8,19,0,8,19,8,0,0,8,0,0,0,8,8,99
1600, 00-13-a2-00-40-a1-ee-d3,0,64,32,35,0,33,19,27,0,25,0,0,0,16,0,19,0,16,0,8,8,8,8,8,8,0,8,0,8,0,8,8,8,0,100
1600, 00-13-a2-00-40-a1-f1-43,2,64,88,76,40,32,0,30,16,24,19,0,19,19,0,19,19,8,8,0,8,8,0,8,0,0,8,0,0,19,0,0,8,0,101
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,30,16,0,30,24,27,0,19,0,0,0,19,19,19,0,19,0,0,0,0,8,8,0,8,0,0,0,8,8,8,102
1600, 00-13-a2-00-40-a1-ee-d3,1,64,48,54,35,35,0,16,30,24,16,27,0,19,0,0,19,19,0,0,8,0,0,8,0,19,8,0,0,0,0,0,8,8,103
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,16,30,16,0,27,24,27,0,19,16,19,0,19,19,19,0,0,0,0,0,8,8,8,0,8,0,8,0,8,8,8,104
1600, 00-13-a2-00-40-98-98-4f,1,64,53,40,24,35,0,19,24,24,0,19,19,0,0,8,19,19,0,8,8,19,0,8,19,19,0,8,0,0,0,8,8,8,105
1600, 00-13-a2-00-40-a1-ee-d3,2,64,90,79,0,16,8,19,0,27,0,19,0,0,16,19,0,27,0,8,0,0,8,19,0,8,0,8,0,0,8,0,0,19,106
1600, 00-13-a2-00-40-a1-f1-43,1,64,32,16,30,0,27,27,25,0,0,0,19,0,16,19,16,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,107
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,0,35,0,35,0,30,0,24,0,19,0,8,8,8,0,0,0,0,8,0,8,0,8,8,0,8,8,0,0,0,108
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,32,35,25,8,30,16,32,0,16,19,24,0,19,8,16,0,0,0,8,0,0,8,0,0,8,8,8,0,8,8,0,109
1600, 00-13-a2-00-40-a1-f1-43,2,64,91,79,0,16,0,24,0,27,0,19,0,0,8,8,0,19,0,0,8,0,0,8,8,8,0,8,8,0,0,8,8,8,110
1600, 00-13-a2-00-40-98-98-4f,0,64,41,46,16,30,0,24,19,30,0,19,0,30,0,19,19,19,0,8,0,0,0,8,0,8,0,8,0,8,0,0,8,8,111
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,33,30,0,0,16,30,19,0,19,8,0,0,19,19,0,0,8,0,0,8,8,0,24,0,8,0,8,8,8,8,8,112
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,24,0,24,0,24,0,30,0,19,0,19,0,19,0,19,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,113
1600, 00-13-a2-00-40-98-98-4f,1,64,53,35,0,27,24,24,0,30,0,0,0,0,25,0,0,19,0,0,8,0,8,8,8,0,0,0,8,8,8,0,8,8,114
1600, 00-13-a2-00-40-a1-ee-d3,2,64,94,83,46,24,24,24,24,19,0,19,19,19,8,19,16,19,0,0,0,8,0,19,19,0,0,0,0,0,0,0,8,0,115
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,43,16,35,0,24,25,27,0,0,19,19,0,16,19,19,0,8,0,19,0,8,0,8,0,0,8,8,0,0,8,8,116
1600, 00-13-a2-00-40-98-98-4f,2,64,92,80,19,32,8,30,24,32,8,16,8,19,8,0,19,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,117
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,19,16,33,24,19,27,30,0,0,8,19,24,16,19,8,0,16,0,8,0,0,8,8,0,0,0,0,8,0,8,8,118
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,77,19,24,16,30,25,16,8,8,0,19,8,19,16,24,0,0,8,0,0,8,0,0,8,0,0,8,8,8,8,19,119
1600, 00-13-a2-00-40-98-98-4f,0,64,0,37,32,24,8,24,27,27,0,19,19,19,0,19,19,19,0,8,0,19,0,8,8,8,0,8,8,8,0,0,8,8,120
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,33,44,27,24,0,24,33,0,30,0,19,8,24,19,19,0,0,0,0,0,0,19,19,0,0,0,8,0,19,0,8,121
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,35,0,35,0,16,0,16,0,0,0,19,0,19,0,19,0,8,0,19,0,0,0,0,0,0,0,0,0,8,0,8,122
1600, 00-13-a2-00-40-98-98-4f,1,64,53,39,16,19,0,24,24,27,0,8,0,0,0,19,8,19,0,0,0,19,0,0,8,8,0,0,0,8,0,0,8,8,123
1600, 00-13-a2-00-40-a1-ee-d3,2,64,89,77,0,25,0,27,24,24,0,0,8,0,0,19,19,0,0,8,0,8,0,8,8,19,0,8,0,8,0,8,8,0,124
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,43,16,33,0,24,27,25,0,0,8,16,0,19,19,16,0,0,0,8,0,0,8,0,0,8,0,0,0,0,8,0,125
1600, 00-13-a2-00-40-98-98-4f,2,64,94,80,35,16,0,27,27,27,0,0,0,8,0,19,19,19,0,0,0,0,0,8,8,8,0,0,8,0,0,8,8,8,126
1600, 00-13-a2-00-40-a1-ee-d3,0,64,41,41,24,30,16,30,24,25,8,19,19,30,19,19,19,16,0,8,8,0,0,8,19,0,0,8,8,8,8,0,8,0,127
1600, 00-13-a2-00-40-a1-f1-43,2,64,92,79,30,32,0,27,30,24,0,27,16,19,0,19,19,19,0,8,0,8,0,0,0,19,0,0,8,0,0,8,8,0,128
1600, 00-13-a2-00-40-98-98-4f,0,64,0,35,40,16,0,25,24,27,0,19,19,0,0,19,19,8,0,8,0,0,0,0,19,19,0,0,0,0,0,8,8,8,129
1600, 00-13-a2-00-40-a1-ee-d3,1,64,16,43,38,24,0,35,19,30,0,16,24,16,0,8,19,19,0,0,8,8,0,8,8,8,0,0,8,0,0,0,8,8,130
1600, 00-13-a2-00-40-a1-f1-43,0,64,16,43,24,38,0,25,19,30,0,0,0,24,0,0,19,19,0,8,0,0,0,0,0,8,0,0,0,0,0,0,8,0,131
1600, 00-13-a2-00-40-98-98-4f,1,64,51,33,0,16,8,30,0,27,0,8,0,0,0,24,0,19,0,0,0,0,0,0,0,8,8,0,0,0,8,0,0,8,132
1600, 00-13-a2-00-40-a1-ee-d3,2,64,94,82,16,33,8,37,0,33,0,19,16,19,16,8,19,19,0,0,0,0,0,19,8,8,0,8,0,24,0,0,0,19,133
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,24,16,30,0,24,19,30,0,16,0,30,0,19,19,19,0,8,0,0,0,8,0,8,0,0,0,8,0,8,8,8,134
1600, 00-13-a2-00-40-98-98-4f,2,64,92,79,30,32,0,32,24,30,0,8,19,16,0,19,19,19,0,0,0,8,0,0,19,0,0,0,8,8,0,8,8,0,135
1600, 00-13-a2-00-40-a1-ee-d3,0,64,48,30,30,30,0,35,16,27,0,19,19,30,0,19,16,19,0,0,0,0,0,8,0,8,0,8,8,8,0,8,8,8,136
1600, 00-13-a2-00-40-a1-f1-43,2,64,88,75,30,27,16,30,24,16,0,19,8,19,19,24,19,19,0,0,0,0,0,0,8,0,0,8,0,8,8,0,8,8,137
1600, 00-13-a2-00-40-98-98-4f,0,64,32,46,0,30,0,24,0,30,0,30,0,0,0,19,0,19,0,0,0,16,0,0,0,0,0,19,0,8,0,0,0,8,138
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,51,0,24,16,19,25,32,19,19,0,19,16,19,19,16,0,0,0,19,0,8,0,0,8,8,0,8,8,0,8,8,139
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,30,30,33,0,35,27,27,0,0,19,16,0,19,19,19,0,19,0,8,0,8,8,8,0,0,8,0,0,8,8,8,140
1600, 00-13-a2-00-40-98-98-4f,1,64,53,24,37,16,24,27,19,27,0,30,0,19,16,19,8,19,0,0,19,0,8,8,0,0,0,8,0,8,0,8,0,8,141
1600, 00-13-a2-00-40-a1-ee-d3,2,64,90,79,25,35,0,35,24,16,19,19,8,19,0,8,8,19,0,0,8,0,8,0,8,8,0,8,0,0,8,0,8,19,142
1600, 00-13-a2-00-40-a1-f1-43,1,64,16,35,27,33,0,27,16,25,0,0,0,16,0,19,19,16,0,8,0,8,0,8,0,0,0,0,8,0,0,8,8,0,143
1600, 00-13-a2-00-40-98-98-4f,2,64,93,80,30,33,0,35,27,27,0,0,19,27,0,19,19,16,0,0,0,8,0,0,8,0,0,0,8,8,0,8,8,8,144
1600, 00-13-a2-00-40-a1-ee-d3,0,64,16,39,16,19,0,0,27,27,0,19,0,19,0,0,19,19,0,0,0,24,0,0,8,8,0,8,0,24,0,0,8,8,145
1600, 00-13-a2-00-40-a1-f1-43,2,64,90,79,35,16,16,24,16,24,0,8,16,0,16,19,16,19,0,8,0,8,0,19,0,19,0,0,8,0,8,8,8,8,146
1600, 00-13-a2-00-40-98-98-4f,0,64,16,35,16,25,19,27,27,27,0,8,8,0,19,19,19,19,0,8,0,8,8,8,8,8,0,0,0,8,8,8,8,8,147
1600, 00-13-a2-00-40-a1-ee-d3,1,64,0,42,16,16,19,16,27,30,0,8,0,0,8,24,19,19,0,0,0,0,8,0,8,8,0,0,0,0,8,0,8,8,148
1600, 00-13-a2-00-40-a1-f1-43,0,64,0,30,30,33,0,16,27,24,0,19,19,16,0,16,19,24,0,0,0,8,0,0,8,19,0,8,8,0,0,8,8,19,149
1600, 00-13-a2-00-40-98-98-4f,1,64,53,43,24,25,24,24,35,19,0,19,24,0,24,8,19,19,0,8,0,8,0,8,0,0,0,8,8,8,8,19,19,8,150
