x,y,z,time
-1,13,112,1422938621
0,12,111,1422938621
-1,13,111,1422938621
-1,13,112,1422938621
-1,13,112,1422938621
-1,13,111,1422938621
0,12,111,1422938621
-1,13,112,1422938621
0,13,112,1422938621
-1,14,112,1422938621
-1,13,112,1422938621
0,12,112,1422938621
0,12,111,1422938621
-1,13,112,1422938621
-1,13,112,1422938621
0,12,112,1422938621
-1,13,111,1422938621
-1,12,111,1422938621
-1,13,112,1422938621
-1,13,112,1422938621
0,12,112,1422938621
0,12,112,1422938621
0,13,111,1422938621
0,13,112,1422938621
-1,13,111,1422938621
0,12,111,1422938621
0,12,112,1422938621
0,12,111,1422938621
0,13,111,1422938621
-1,13,112,1422938621
-1,13,112,1422938621
-1,13,113,1422938621
-1,13,111,1422938621
0,13,111,1422938621
-1,13,112,1422938621
-1,13,111,1422938621
-1,13,112,1422938621
-1,12,112,1422938621
-1,12,112,1422938621
-1,13,112,1422938621
-1,12,111,1422938621
0,13,111,1422938621
-1,13,110,1422938621
0,13,112,1422938621
-1,13,112,1422938621
-1,13,111,1422938621
-1,13,112,1422938621
0,13,112,1422938621
0,13,113,1422938621
-1,12,112,1422938621
0,12,112,1422938622
-1,13,112,1422938622
0,13,111,1422938622
-1,13,111,1422938622
0,13,111,1422938622
-1,12,112,1422938622
0,13,112,1422938622
0,12,112,1422938622
-1,13,112,1422938622
0,12,111,1422938622
-1,13,111,1422938622
-1,13,112,1422938622
0,12,111,1422938622
0,13,112,1422938622
0,13,112,1422938622
-1,12,112,1422938622
0,13,112,1422938622
0,13,111,1422938622
-1,12,112,1422938622
-1,13,112,1422938622
0,13,112,1422938622
0,12,112,1422938622
-1,12,111,1422938622
0,13,111,1422938622
-1,12,112,1422938622
-1,13,112,1422938622
0,12,112,1422938622
-1,13,111,1422938622
0,13,112,1422938622
-1,13,112,1422938622
-1,13,110,1422938622
0,12,112,1422938622
0,13,112,1422938622
-1,13,112,1422938622
-1,13,112,1422938622
-1,12,111,1422938622
-1,12,112,1422938622
0,13,113,1422938622
-1,13,112,1422938622
-1,13,111,1422938622
0,12,112,1422938622
-1,12,111,1422938622
0,13,111,1422938622
0,13,111,1422938622
0,13,111,1422938622
0,13,112,1422938622
-1,12,112,1422938622
-1,12,112,1422938622
-1,13,112,1422938622
0,13,111,1422938622
-1,12,112,1422938622
-1,12,111,1422938622
-1,13,111,1422938622
-1,13,111,1422938622
-1,13,111,1422938622
-1,13,111,1422938622
-1,12,112,1422938622
0,13,112,1422938622
0,13,112,1422938622
-1,13,111,1422938622
-1,13,112,1422938622
0,12,111,1422938622
0,12,111,1422938622
-1,13,111,1422938622
0,13,112,1422938622
-1,13,112,1422938622
-1,13,112,1422938622
0,13,111,1422938622
-1,13,111,1422938622
-1,13,112,1422938622
0,13,111,1422938622
-1,12,112,1422938622
-1,12,113,1422938622
0,13,112,1422938622
-1,13,112,1422938622
-1,13,111,1422938622
-1,12,111,1422938622
-1,12,112,1422938622
-1,13,111,1422938622
0,13,112,1422938622
-1,13,112,1422938622
0,13,113,1422938622
0,13,112,1422938622
-1,13,111,1422938622
0,13,112,1422938622
0,13,112,1422938622
-1,13,112,1422938622
-1,14,111,1422938622
-1,13,111,1422938622
-1,13,113,1422938622
-1,13,112,1422938622
0,12,112,1422938623
-1,13,111,1422938623
-1,13,111,1422938623
0,12,112,1422938623
-1,13,111,1422938623
-1,12,112,1422938623
-1,13,112,1422938623
-1,13,112,1422938623
-1,12,112,1422938623
-1,13,111,1422938623
0,12,112,1422938623
-1,13,111,1422938623
0,13,111,1422938623
-1,12,112,1422938623
0,12,111,1422938623
-1,13,112,1422938623
0,13,111,1422938623
-1,13,111,1422938623
-1,13,112,1422938623
-1,12,111,1422938623
0,12,111,1422938623
0,13,111,1422938623
-1,13,112,1422938623
-1,13,112,1422938623
-1,13,111,1422938623
0,12,111,1422938623
0,13,111,1422938623
0,13,111,1422938623
0,12,112,1422938623
-1,13,111,1422938623
-1,13,112,1422938623
-1,13,112,1422938623
0,13,111,1422938623
-1,13,112,1422938623
-1,12,112,1422938623
0,12,112,1422938623
-1,13,111,1422938623
0,13,111,1422938623
0,13,111,1422938623
-1,13,111,1422938623
-1,12,112,1422938623
-1,13,112,1422938623
-1,13,111,1422938623
-1,13,112,1422938623
-1,13,112,1422938623
-1,12,112,1422938623
-1,13,111,1422938623
0,13,111,1422938623
-1,13,112,1422938623
0,12,113,1422938623
-1,13,111,1422938623
0,13,112,1422938623
0,12,112,1422938623
0,13,112,1422938623
-1,12,111,1422938623
-1,13,111,1422938623
-1,13,111,1422938623
-1,13,112,1422938623
-1,13,112,1422938623
0,12,111,1422938623
0,12,111,1422938623
0,13,111,1422938623
0,13,112,1422938623
-1,13,111,1422938623
0,13,112,1422938623
0,13,112,1422938623
-1,13,111,1422938623
-1,13,112,1422938623
-1,13,111,1422938623
0,13,112,1422938623
0,13,111,1422938623
0,13,111,1422938623
-1,13,112,1422938623
0,13,112,1422938623
-1,12,112,1422938623
0,12,111,1422938623
0,13,112,1422938623
-1,13,112,1422938623
0,13,111,1422938623
-1,13,112,1422938623
0,12,112,1422938623
-1,13,111,1422938623
0,13,112,1422938623
-1,13,112,1422938623
-1,13,111,1422938623
-1,12,112,1422938623
0,13,111,1422938623
-1,13,112,1422938623
0,13,112,1422938623
0,13,111,1422938623
-1,12,112,1422938624
-1,12,111,1422938624
-1,13,113,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
-1,12,112,1422938624
0,13,112,1422938624
-1,13,112,1422938624
0,13,112,1422938624
-1,12,111,1422938624
-1,12,111,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,113,1422938624
0,12,112,1422938624
-1,12,112,1422938624
-1,13,111,1422938624
-1,13,111,1422938624
-1,13,111,1422938624
0,13,112,1422938624
0,13,111,1422938624
0,13,112,1422938624
0,13,112,1422938624
-2,13,111,1422938624
0,12,112,1422938624
-1,12,112,1422938624
-1,12,112,1422938624
-1,12,113,1422938624
-1,13,111,1422938624
0,12,111,1422938624
0,12,112,1422938624
-1,13,111,1422938624
0,13,112,1422938624
0,13,111,1422938624
0,13,112,1422938624
0,12,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,112,1422938624
-1,12,113,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
0,13,112,1422938624
0,12,111,1422938624
0,12,112,1422938624
0,13,110,1422938624
0,12,112,1422938624
-1,13,112,1422938624
-1,12,111,1422938624
-1,12,112,1422938624
-1,13,111,1422938624
-1,13,111,1422938624
0,13,112,1422938624
0,13,111,1422938624
0,12,112,1422938624
0,13,111,1422938624
0,13,112,1422938624
0,13,112,1422938624
0,12,111,1422938624
0,13,112,1422938624
-1,12,113,1422938624
-1,13,112,1422938624
-1,12,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
0,13,111,1422938624
-1,13,111,1422938624
0,12,112,1422938624
0,13,112,1422938624
0,13,111,1422938624
-1,13,113,1422938624
0,13,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
0,12,112,1422938624
-1,13,112,1422938624
-1,13,112,1422938624
0,13,111,1422938624
-1,13,112,1422938624
-1,13,112,1422938624
-1,13,111,1422938624
-1,13,111,1422938624
-1,12,112,1422938624
0,13,111,1422938625
0,13,111,1422938625
0,12,112,1422938625
0,13,111,1422938625
0,13,112,1422938625
0,13,112,1422938625
0,13,111,1422938625
0,13,112,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,12,112,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
0,13,111,1422938625
-1,13,111,1422938625
-1,12,112,1422938625
0,13,112,1422938625
-1,13,112,1422938625
0,13,112,1422938625
0,13,111,1422938625
0,13,112,1422938625
0,12,112,1422938625
-1,13,112,1422938625
-1,13,113,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
0,12,112,1422938625
-1,13,111,1422938625
0,13,112,1422938625
-1,13,111,1422938625
-1,13,111,1422938625
0,12,112,1422938625
-1,13,111,1422938625
-1,13,111,1422938625
-1,12,111,1422938625
-1,13,112,1422938625
0,12,112,1422938625
0,13,111,1422938625
0,12,112,1422938625
-1,12,111,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,13,111,1422938625
-1,12,112,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,12,111,1422938625
-1,12,111,1422938625
-1,12,112,1422938625
0,13,112,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,13,111,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
0,13,112,1422938625
0,13,111,1422938625
0,12,111,1422938625
0,12,112,1422938625
-1,13,111,1422938625
-1,12,112,1422938625
0,12,112,1422938625
0,13,112,1422938625
0,12,111,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
0,13,112,1422938625
0,13,112,1422938625
-1,13,112,1422938625
-1,13,112,1422938625
0,12,112,1422938625
0,13,112,1422938625
-1,13,111,1422938625
-1,13,112,1422938625
-1,13,110,1422938625
-1,12,112,1422938625
0,13,111,1422938625
-1,14,111,1422938625
-1,13,111,1422938625
0,13,111,1422938625
0,13,112,1422938625
-1,13,111,1422938625
-1,13,111,1422938626
0,13,112,1422938626
-1,13,112,1422938626
0,12,112,1422938626
-1,13,111,1422938626
-1,13,111,1422938626
0,13,112,1422938626
0,13,112,1422938626
-1,12,112,1422938626
0,12,112,1422938626
-1,13,111,1422938626
0,13,112,1422938626
-1,12,112,1422938626
-1,12,112,1422938626
-1,13,111,1422938626
-1,14,111,1422938626
-1,13,112,1422938626
-1,13,112,1422938626
-1,12,112,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
-1,12,112,1422938626
-1,12,112,1422938626
-1,13,112,1422938626
0,13,110,1422938626
-1,13,112,1422938626
0,13,112,1422938626
0,13,111,1422938626
-1,13,112,1422938626
-1,13,111,1422938626
0,13,112,1422938626
0,12,112,1422938626
-1,13,111,1422938626
0,12,112,1422938626
-1,13,112,1422938626
-1,13,112,1422938626
-1,13,112,1422938626
0,12,112,1422938626
0,12,111,1422938626
-1,13,111,1422938626
0,13,112,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
0,13,112,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
-1,13,111,1422938626
-1,12,112,1422938626
0,13,112,1422938626
-1,14,112,1422938626
-1,14,112,1422938626
-1,13,111,1422938626
-1,13,111,1422938626
0,12,112,1422938626
-1,13,112,1422938626
0,13,113,1422938626
-1,13,111,1422938626
0,12,111,1422938626
0,12,112,1422938626
0,12,111,1422938626
-1,13,112,1422938626
-1,13,112,1422938626
-1,13,112,1422938626
-1,12,111,1422938626
-1,13,111,1422938626
0,13,112,1422938626
-1,13,112,1422938626
-1,13,111,1422938626
-1,13,111,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
-1,13,111,1422938626
-1,12,112,1422938626
-1,12,111,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
-1,12,111,1422938626
0,12,112,1422938626
0,13,112,1422938626
-1,13,112,1422938626
0,13,112,1422938626
-1,13,111,1422938626
-1,12,112,1422938626
-1,13,112,1422938626
-1,13,111,1422938626
-1,13,112,1422938626
-1,12,112,1422938626
-1,12,112,1422938626
-1,13,111,1422938626
-1,13,111,1422938626
-1,13,112,1422938627
-1,13,111,1422938627
0,12,112,1422938627
-1,13,111,1422938627
-1,13,111,1422938627
0,13,112,1422938627
-1,13,112,1422938627
0,12,112,1422938627
-1,12,111,1422938627
-1,13,111,1422938627
0,13,112,1422938627
0,13,111,1422938627
0,12,112,1422938627
-1,13,112,1422938627
-1,12,112,1422938627
-1,13,112,1422938627
-1,12,110,1422938627
-1,12,112,1422938627
0,13,111,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
-1,13,111,1422938627
0,13,112,1422938627
0,13,111,1422938627
-1,13,112,1422938627
-1,13,113,1422938627
0,13,111,1422938627
-1,13,112,1422938627
0,13,111,1422938627
-1,14,112,1422938627
0,13,112,1422938627
0,13,111,1422938627
0,12,112,1422938627
0,12,111,1422938627
-1,13,112,1422938627
-1,13,112,1422938627
-1,12,110,1422938627
-1,12,112,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
0,13,112,1422938627
0,13,111,1422938627
0,12,111,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
0,13,112,1422938627
-1,13,111,1422938627
-1,12,113,1422938627
-1,13,111,1422938627
-1,13,112,1422938627
-1,12,112,1422938627
-1,13,111,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
0,13,111,1422938627
0,13,112,1422938627
0,12,111,1422938627
0,13,112,1422938627
0,13,112,1422938627
-1,12,111,1422938627
-1,13,111,1422938627
-1,13,112,1422938627
-1,12,112,1422938627
-1,13,111,1422938627
-1,13,112,1422938627
-1,13,112,1422938627
0,12,112,1422938627
0,13,112,1422938627
-1,13,111,1422938627
-1,12,112,1422938627
0,13,112,1422938627
-1,13,111,1422938627
-1,12,112,1422938627
0,13,112,1422938627
-1,13,112,1422938627
0,13,112,1422938627
-1,13,111,1422938627
-1,13,111,1422938627
-1,12,111,1422938627
0,13,112,1422938627
0,12,112,1422938627
0,12,111,1422938627
0,12,111,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
-1,13,112,1422938627
-1,13,111,1422938627
0,13,111,1422938627
0,13,112,1422938627
-1,13,112,1422938628
-1,13,111,1422938628
-1,12,112,1422938628
-1,12,111,1422938628
0,12,112,1422938628
-1,13,111,1422938628
-1,13,111,1422938628
-1,12,112,1422938628
-1,12,111,1422938628
-1,13,111,1422938628
0,13,112,1422938628
-1,13,112,1422938628
0,12,112,1422938628
-1,13,111,1422938628
0,12,111,1422938628
0,13,112,1422938628
0,13,111,1422938628
0,12,112,1422938628
-1,12,112,1422938628
0,12,112,1422938628
-1,13,112,1422938628
0,13,111,1422938628
-1,13,111,1422938628
0,12,112,1422938628
-1,12,111,1422938628
-1,13,112,1422938628
-1,13,111,1422938628
-1,13,111,1422938628
0,12,112,1422938628
-1,13,111,1422938628
-1,13,112,1422938628
-1,12,111,1422938628
0,13,111,1422938628
0,13,112,1422938628
-1,13,112,1422938628
-1,12,112,1422938628
-1,13,112,1422938628
-1,12,112,1422938628
-1,12,112,1422938628
-1,13,111,1422938628
-1,13,112,1422938628
-1,13,112,1422938628
0,13,112,1422938628
0,13,112,1422938628
0,13,111,1422938628
0,13,113,1422938628
0,13,112,1422938628
0,13,112,1422938628
0,13,112,1422938628
0,13,111,1422938628
-1,13,112,1422938628
0,12,113,1422938628
-1,12,111,1422938628
-1,13,112,1422938628
-1,13,111,1422938628
-1,13,111,1422938628
0,13,112,1422938628
-1,13,111,1422938628
0,13,112,1422938628
0,14,111,1422938628
-1,13,113,1422938628
0,13,111,1422938628
-1,13,110,1422938628
-1,12,112,1422938628
-1,13,112,1422938628
-1,13,112,1422938628
-1,13,111,1422938628
-1,12,111,1422938628
-1,12,112,1422938628
-1,13,110,1422938628
-1,13,113,1422938628
-1,13,111,1422938628
0,12,112,1422938628
0,13,112,1422938628
-1,13,111,1422938628
-1,13,112,1422938628
-1,13,111,1422938628
-1,12,111,1422938628
-1,12,112,1422938628
-1,13,111,1422938628
-1,13,113,1422938628
-1,12,111,1422938628
-1,12,112,1422938628
-1,13,111,1422938628
-1,13,112,1422938628
-1,13,112,1422938628
-1,13,111,1422938628
0,13,112,1422938628
-1,13,111,1422938628
0,13,112,1422938628
0,13,112,1422938628
-1,13,111,1422938629
0,12,111,1422938629
-1,13,111,1422938629
-1,13,112,1422938629
0,13,112,1422938629
-1,13,111,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
0,13,111,1422938629
-1,13,112,1422938629
0,12,111,1422938629
-1,12,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,12,110,1422938629
-1,12,112,1422938629
-1,13,112,1422938629
-1,13,111,1422938629
-1,13,111,1422938629
0,13,111,1422938629
-1,12,112,1422938629
-1,13,113,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,111,1422938629
-1,13,112,1422938629
0,13,112,1422938629
0,13,112,1422938629
0,13,112,1422938629
0,13,111,1422938629
0,12,111,1422938629
0,12,112,1422938629
-1,13,112,1422938629
0,13,112,1422938629
-1,12,111,1422938629
-1,12,112,1422938629
-1,13,111,1422938629
-1,13,111,1422938629
-1,13,112,1422938629
-1,13,111,1422938629
0,13,112,1422938629
0,13,111,1422938629
-1,13,111,1422938629
0,13,112,1422938629
0,13,111,1422938629
0,13,111,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,110,1422938629
-1,12,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,12,112,1422938629
-1,13,111,1422938629
0,12,112,1422938629
0,13,112,1422938629
-1,14,111,1422938629
0,14,111,1422938629
0,13,111,1422938629
-1,12,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,112,1422938629
-1,13,111,1422938629
-1,13,111,1422938629
0,13,111,1422938629
0,13,112,1422938629
0,13,113,1422938629
-1,13,111,1422938629
0,13,112,1422938629
-1,12,112,1422938629
-1,14,112,1422938629
-1,12,112,1422938629
-1,13,111,1422938629
-1,12,111,1422938629
-1,13,111,1422938629
-1,13,111,1422938629
-1,12,112,1422938629
0,13,111,1422938629
-1,13,111,1422938629
-1,13,111,1422938629
-1,13,112,1422938629
0,13,112,1422938629
0,13,111,1422938629
-1,13,112,1422938629
-1,13,111,1422938629
-1,12,111,1422938629
-1,12,112,1422938629
-1,12,111,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
0,13,112,1422938630
0,12,112,1422938630
-1,12,112,1422938630
0,13,112,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
0,12,111,1422938630
-1,12,111,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,12,112,1422938630
-1,12,112,1422938630
-1,13,111,1422938630
0,13,111,1422938630
0,13,112,1422938630
0,12,112,1422938630
0,12,112,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
0,12,112,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
0,13,112,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,12,112,1422938630
0,13,112,1422938630
0,13,111,1422938630
0,13,111,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,12,111,1422938630
0,13,111,1422938630
-1,14,111,1422938630
0,12,112,1422938630
0,13,112,1422938630
0,12,111,1422938630
0,13,112,1422938630
-1,13,112,1422938630
0,13,111,1422938630
-1,12,111,1422938630
-1,13,111,1422938630
0,13,112,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
0,12,113,1422938630
0,13,111,1422938630
0,13,112,1422938630
0,13,112,1422938630
0,13,112,1422938630
-1,12,111,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
0,12,112,1422938630
0,12,112,1422938630
-1,13,112,1422938630
-1,13,111,1422938630
0,13,112,1422938630
-1,13,111,1422938630
-1,12,111,1422938630
0,13,111,1422938630
0,13,111,1422938630
-1,13,112,1422938630
0,13,111,1422938630
-1,13,111,1422938630
-1,12,112,1422938630
-1,13,111,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
-1,12,112,1422938630
-1,13,112,1422938630
0,14,111,1422938630
-1,13,112,1422938630
0,13,112,1422938630
-1,12,111,1422938630
0,12,113,1422938630
-1,13,111,1422938630
-1,13,112,1422938630
-1,13,112,1422938630
-1,12,112,1422938630
0,12,112,1422938631
-1,13,111,1422938631
0,13,112,1422938631
-1,12,112,1422938631
0,12,112,1422938631
0,13,111,1422938631
-1,13,112,1422938631
0,13,112,1422938631
0,13,111,1422938631
0,12,111,1422938631
-1,12,111,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,111,1422938631
-1,12,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,111,1422938631
-1,12,112,1422938631
-1,12,111,1422938631
0,13,111,1422938631
-1,13,112,1422938631
0,13,111,1422938631
0,13,112,1422938631
-1,13,111,1422938631
-1,13,111,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,12,112,1422938631
-1,13,111,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
0,13,112,1422938631
-1,13,111,1422938631
-1,13,112,1422938631
-1,13,113,1422938631
-1,13,111,1422938631
0,12,111,1422938631
-1,13,111,1422938631
0,13,112,1422938631
0,12,112,1422938631
0,13,111,1422938631
0,13,112,1422938631
-1,13,112,1422938631
0,13,112,1422938631
-1,13,112,1422938631
-1,12,111,1422938631
0,12,112,1422938631
-1,13,111,1422938631
-1,13,111,1422938631
-1,13,112,1422938631
0,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
0,12,112,1422938631
0,13,111,1422938631
-1,13,111,1422938631
-1,13,111,1422938631
-1,12,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
0,13,112,1422938631
-1,13,112,1422938631
0,12,112,1422938631
0,12,112,1422938631
0,12,112,1422938631
-1,13,111,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
-1,13,111,1422938631
0,13,112,1422938631
-1,13,112,1422938631
-1,13,111,1422938631
-1,12,112,1422938631
-1,13,112,1422938631
-1,13,111,1422938631
-1,12,112,1422938631
-1,12,111,1422938631
0,13,112,1422938631
-1,13,112,1422938631
-1,13,112,1422938631
0,13,111,1422938631
-1,12,112,1422938631
-1,12,111,1422938631
-1,13,111,1422938632
-1,13,112,1422938632
-1,12,112,1422938632
-1,13,111,1422938632
0,12,112,1422938632
-1,12,111,1422938632
-1,13,111,1422938632
-1,13,111,1422938632
0,12,111,1422938632
0,13,112,1422938632
-1,13,111,1422938632
-1,12,111,1422938632
0,12,112,1422938632
-1,12,111,1422938632
0,13,111,1422938632
-1,13,111,1422938632
0,13,112,1422938632
-1,12,112,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
0,13,111,1422938632
0,12,112,1422938632
0,13,112,1422938632
-1,13,111,1422938632
0,13,112,1422938632
-1,13,112,1422938632
-1,14,112,1422938632
-1,12,112,1422938632
-1,12,111,1422938632
-1,12,111,1422938632
-1,13,112,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
0,13,112,1422938632
0,13,111,1422938632
0,13,113,1422938632
-1,13,112,1422938632
0,12,112,1422938632
-1,13,112,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
-1,12,112,1422938632
-1,13,112,1422938632
-1,13,112,1422938632
0,12,111,1422938632
0,13,111,1422938632
0,13,111,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
-1,12,112,1422938632
-1,12,112,1422938632
0,12,112,1422938632
0,13,111,1422938632
-1,13,112,1422938632
0,13,112,1422938632
-1,13,111,1422938632
0,12,112,1422938632
-1,13,110,1422938632
-1,12,112,1422938632
-1,13,111,1422938632
-1,13,110,1422938632
0,13,112,1422938632
-1,13,111,1422938632
-1,12,113,1422938632
-1,13,111,1422938632
-1,13,111,1422938632
0,12,112,1422938632
-1,12,112,1422938632
-1,13,111,1422938632
-1,13,111,1422938632
-1,13,111,1422938632
0,13,112,1422938632
-1,13,111,1422938632
0,13,111,1422938632
-1,13,112,1422938632
0,12,112,1422938632
-1,12,112,1422938632
0,13,111,1422938632
-1,13,111,1422938632
-1,13,112,1422938632
-1,13,112,1422938632
-1,12,112,1422938632
0,13,111,1422938632
-1,13,113,1422938632
-1,13,112,1422938632
-1,13,112,1422938632
0,12,111,1422938632
0,12,112,1422938632
0,13,111,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,12,112,1422938633
-1,12,112,1422938633
0,12,112,1422938633
-1,13,112,1422938633
-1,12,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,12,112,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
0,12,112,1422938633
-1,13,111,1422938633
-1,12,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
0,13,112,1422938633
0,13,112,1422938633
0,13,111,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,12,111,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
0,12,111,1422938633
0,12,111,1422938633
-1,12,112,1422938633
0,13,111,1422938633
-1,13,112,1422938633
0,12,112,1422938633
0,13,112,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
0,13,112,1422938633
-1,13,111,1422938633
-1,12,112,1422938633
-1,13,111,1422938633
0,13,112,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
0,12,111,1422938633
0,13,111,1422938633
-1,13,112,1422938633
0,13,112,1422938633
-1,12,112,1422938633
-1,12,111,1422938633
0,13,112,1422938633
-1,13,112,1422938633
0,13,112,1422938633
0,12,112,1422938633
-1,13,111,1422938633
0,13,111,1422938633
0,13,111,1422938633
-1,13,111,1422938633
0,12,111,1422938633
0,12,112,1422938633
-1,12,111,1422938633
-1,13,112,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
0,13,111,1422938633
0,13,111,1422938633
-1,13,111,1422938633
-1,13,112,1422938633
-1,12,111,1422938633
-1,13,111,1422938633
0,13,111,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
-1,12,112,1422938633
0,12,111,1422938633
-1,13,112,1422938633
-1,13,112,1422938633
0,13,112,1422938633
-1,13,112,1422938633
0,12,111,1422938633
-1,13,112,1422938634
-2,13,111,1422938634
-1,13,111,1422938634
0,12,112,1422938634
-1,12,111,1422938634
0,13,112,1422938634
-1,13,113,1422938634
-1,13,111,1422938634
-1,12,112,1422938634
-1,13,111,1422938634
0,13,112,1422938634
0,13,112,1422938634
0,13,111,1422938634
-1,12,112,1422938634
-1,13,112,1422938634
0,13,113,1422938634
0,13,112,1422938634
-1,13,111,1422938634
0,12,112,1422938634
0,13,111,1422938634
-1,13,111,1422938634
0,13,112,1422938634
0,12,112,1422938634
0,13,112,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
0,13,112,1422938634
-1,12,111,1422938634
-1,13,111,1422938634
-1,13,111,1422938634
0,13,112,1422938634
-1,13,112,1422938634
0,12,112,1422938634
0,12,111,1422938634
-1,13,111,1422938634
0,13,112,1422938634
-1,13,111,1422938634
0,12,112,1422938634
-1,13,112,1422938634
-1,13,111,1422938634
-1,13,112,1422938634
0,13,112,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
-1,13,111,1422938634
0,13,111,1422938634
-1,13,112,1422938634
-1,12,112,1422938634
-1,13,112,1422938634
-1,13,111,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
-1,13,111,1422938634
-1,13,111,1422938634
-1,13,112,1422938634
0,12,111,1422938634
0,12,112,1422938634
-1,12,112,1422938634
0,13,112,1422938634
-1,13,112,1422938634
0,13,111,1422938634
0,13,112,1422938634
-1,13,112,1422938634
-1,13,112,1422938634
0,12,112,1422938634
-1,13,112,1422938634
-1,12,112,1422938634
